罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所,発生場所の詳細,施錠関係,盗難防止装置の有無,現金以外の主な被害品,name,latitude,longitude,police_office_name,police_office_latitude,police_office_longitude
窃盗,オートバイ盗,西新井,島根交番,131211,東京都,足立区,栗原２丁目,2021/12/29,0,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）,足立区栗原２丁目,35.7837809,139.788655, 西新井警察署 島根交番,35.7820463,139.7978116
窃盗,オートバイ盗,西新井,島根交番,131211,東京都,足立区,島根２丁目,2022/2/26,18,４階建て以上共同住宅,駐車（輪）場,キーなし,あり,自動二輪（50cc超）,足立区島根２丁目,35.7837134,139.8012023, 西新井警察署 島根交番,35.7820463,139.7978116
窃盗,オートバイ盗,西新井,島根交番,131211,東京都,足立区,島根２丁目,2022/3/5,11,４階建て以上共同住宅,その他,キーなし,なし,自動二輪（50cc超）,足立区島根２丁目,35.7837134,139.8012023, 西新井警察署 島根交番,35.7820463,139.7978116
窃盗,オートバイ盗,西新井,島根交番,131211,東京都,足立区,六月２丁目,2022/9/26,18,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）,足立区六月２丁目,35.7864751,139.7950531, 西新井警察署 島根交番,35.7820463,139.7978116
窃盗,オートバイ盗,西新井,島根交番,131211,東京都,足立区,六月３丁目,2021/12/17,17,その他の住宅（３階建て以下共同住宅等）,その他,キーなし,なし,自動二輪（50cc超）,足立区六月３丁目,35.7862575,139.7900534, 西新井警察署 島根交番,35.7820463,139.7978116
窃盗,オートバイ盗,西新井,扇交番,131211,東京都,足立区,扇２丁目,2022/5/29,1,駐車（輪）場,駐車（輪）場,キーなし,なし,自動二輪（50cc超）,足立区扇２丁目,35.7658583,139.7690749, 西新井警察署 扇交番,35.7680423,139.7700087
窃盗,オートバイ盗,西新井,新田駐在所,131211,東京都,足立区,新田３丁目,2019/5/1,不明,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）,足立区新田３丁目,35.7689922,139.7483253, 西新井警察署 新田駐在所,,
窃盗,オートバイ盗,西新井,新田駐在所,131211,東京都,足立区,新田３丁目,2021/8/21,不明,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）,足立区新田３丁目,35.7689922,139.7483253, 西新井警察署 新田駐在所,,
窃盗,オートバイ盗,西新井,新田駐在所,131211,東京都,足立区,新田３丁目,2022/10/19,19,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）,足立区新田３丁目,35.7689922,139.7483253, 西新井警察署 新田駐在所,,
窃盗,オートバイ盗,西新井,本木交番,131211,東京都,足立区,興野２丁目,2022/1/21,20,一戸建住宅,駐車（輪）場,キーあり,なし,自動二輪（50cc超）,足立区興野２丁目,35.7692316,139.7777116, 西新井警察署 本木交番,35.7641012,139.7826169
窃盗,オートバイ盗,西新井,本木交番,131211,東京都,足立区,興野２丁目,2022/12/27,12,道路上,その他,キーなし,なし,原動機付自転車（50cc以下）,足立区興野２丁目,35.7692316,139.7777116, 西新井警察署 本木交番,35.7641012,139.7826169
窃盗,オートバイ盗,西新井,梅田一丁目交番,131211,東京都,足立区,梅田３丁目,2022/1/21,14,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,あり,自動二輪（50cc超）,足立区梅田３丁目,35.7642363,139.7968357, 西新井警察署 梅田一丁目交番,35.763422,139.80356
窃盗,オートバイ盗,西新井,梅田一丁目交番,131211,東京都,足立区,梅田４丁目,2022/9/10,17,一戸建住宅,その他,キーあり,なし,自動二輪（50cc超）,足立区梅田４丁目,35.7641432,139.7932094, 西新井警察署 梅田一丁目交番,35.763422,139.80356
窃盗,オートバイ盗,西新井,梅田七丁目交番,131211,東京都,足立区,梅島１丁目,2022/9/30,17,道路上,その他,キーあり,なし,自動二輪（50cc超）,足立区梅島１丁目,35.7736928,139.8005318, 西新井警察署 梅田七丁目交番,35.7698499,139.7978219
窃盗,オートバイ盗,西新井,江北交番,131211,東京都,足立区,江北１丁目,2022/10/2,21,その他,駐車（輪）場,キーなし,なし,自動二輪（50cc超）,足立区江北１丁目,35.769804,139.768329, 西新井警察署 江北交番,35.7688712,139.7619409
窃盗,オートバイ盗,西新井,江北交番,131211,東京都,足立区,江北１丁目,2022/10/14,15,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）,足立区江北１丁目,35.769804,139.768329, 西新井警察署 江北交番,35.7688712,139.7619409
窃盗,オートバイ盗,西新井,江北交番,131211,東京都,足立区,江北２丁目,2022/10/21,19,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）,足立区江北２丁目,35.7681888,139.7632889, 西新井警察署 江北交番,35.7688712,139.7619409
窃盗,オートバイ盗,西新井,江北交番,131211,東京都,足立区,江北３丁目,2022/4/16,14,一戸建住宅,駐車（輪）場,キーあり,なし,自動二輪（50cc超）,足立区江北３丁目,35.7738691,139.7623945, 西新井警察署 江北交番,35.7688712,139.7619409
窃盗,オートバイ盗,西新井,江北交番,131211,東京都,足立区,江北３丁目,2022/10/14,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）,足立区江北３丁目,35.7738691,139.7623945, 西新井警察署 江北交番,35.7688712,139.7619409
窃盗,オートバイ盗,西新井,江北交番,131211,東京都,足立区,江北３丁目,2022/10/22,15,その他,駐車（輪）場,キーなし,なし,自動二輪（50cc超）,足立区江北３丁目,35.7738691,139.7623945, 西新井警察署 江北交番,35.7688712,139.7619409
窃盗,オートバイ盗,西新井,江北交番,131211,東京都,足立区,江北４丁目,2022/7/8,19,４階建て以上共同住宅,駐車（輪）場,キーなし,あり,自動二輪（50cc超）,足立区江北４丁目,35.7727502,139.766904, 西新井警察署 江北交番,35.7688712,139.7619409
窃盗,オートバイ盗,西新井,江北交番,131211,東京都,足立区,江北４丁目,2022/10/22,16,４階建て以上共同住宅,駐車（輪）場,キーなし,あり,自動二輪（50cc超）,足立区江北４丁目,35.7727502,139.766904, 西新井警察署 江北交番,35.7688712,139.7619409
窃盗,オートバイ盗,西新井,皿沼交番,131211,東京都,足立区,皿沼１丁目,2022/9/8,6,４階建て以上共同住宅,駐車（輪）場,キーあり,なし,原動機付自転車（50cc以下）,足立区皿沼１丁目,35.793395,139.762847, 西新井警察署 皿沼交番,35.7890614,139.7622666
窃盗,オートバイ盗,西新井,西新井五丁目交番,131211,東京都,足立区,西新井２丁目,2022/4/27,17,４階建て以上共同住宅,その他,キーなし,なし,自動二輪（50cc超）,足立区西新井２丁目,35.7843135,139.7814313, 西新井警察署 西新井五丁目交番,35.7860023,139.7791691
窃盗,オートバイ盗,西新井,西新井駅前交番,131211,東京都,足立区,西新井栄町１丁目,2022/8/30,12,その他,駐車（輪）場,キーあり,なし,原動機付自転車（50cc以下）,足立区西新井栄町１丁目,35.7740149,139.7894061, 西新井警察署 西新井駅前交番,35.7768722,139.7898379
窃盗,オートバイ盗,西新井,関原三丁目交番,131211,東京都,足立区,関原１丁目,2022/7/20,22,一戸建住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）,足立区関原１丁目,35.7634903,139.7893202, 西新井警察署 関原三丁目交番,35.7696305,139.7887628
窃盗,オートバイ盗,西新井,関原三丁目交番,131211,東京都,足立区,関原３丁目,2022/10/20,20,駐車（輪）場,駐車（輪）場,キーなし,なし,自動二輪（50cc超）,足立区関原３丁目,35.7709682,139.7884297, 西新井警察署 関原三丁目交番,35.7696305,139.7887628
窃盗,オートバイ盗,西新井,鹿浜交番,131211,東京都,足立区,鹿浜３丁目,2022/10/22,23,駐車（輪）場,駐車（輪）場,キーなし,あり,自動二輪（50cc超）,足立区鹿浜３丁目,35.7811177,139.7534284, 西新井警察署 鹿浜交番,35.7787755,139.7507655
窃盗,オートバイ盗,綾瀬,一ツ家交番,131211,東京都,足立区,六町１丁目,2022/1/21,17,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）,足立区六町１丁目,35.7823448,139.8224938, 綾瀬警察署 一ツ家交番,,
窃盗,オートバイ盗,綾瀬,中央本町交番,131211,東京都,足立区,平野１丁目,2022/5/19,21,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーあり,あり,自動二輪（50cc超）,足立区平野１丁目,35.7804648,139.8053706, 綾瀬警察署 中央本町交番,35.7749739,139.8034744
窃盗,オートバイ盗,綾瀬,五反野駅前交番,131211,東京都,足立区,足立１丁目,2022/1/25,8,その他の住宅（３階建て以下共同住宅等）,その他,キーなし,あり,自動二輪（50cc超）,足立区足立１丁目,35.7627329,139.8064327, 綾瀬警察署 五反野駅前交番,,
窃盗,オートバイ盗,綾瀬,大谷田交番,131211,東京都,足立区,大谷田２丁目,2022/9/17,20,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）,足立区大谷田２丁目,35.7830585,139.8445201, 綾瀬警察署 大谷田交番,35.7761331,139.8434775
窃盗,オートバイ盗,綾瀬,大谷田交番,131211,東京都,足立区,大谷田３丁目,2022/1/9,19,駐車（輪）場,駐車（輪）場,キーなし,なし,自動二輪（50cc超）,足立区大谷田３丁目,35.7787936,139.8414302, 綾瀬警察署 大谷田交番,35.7761331,139.8434775
窃盗,オートバイ盗,綾瀬,大谷田交番,131211,東京都,足立区,大谷田４丁目,2022/12/21,18,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）,足立区大谷田４丁目,35.7797772,139.838233, 綾瀬警察署 大谷田交番,35.7761331,139.8434775
窃盗,オートバイ盗,綾瀬,大谷田交番,131211,東京都,足立区,佐野１丁目,2022/11/29,20,一戸建住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）,足立区佐野１丁目,35.7869402,139.8428464, 綾瀬警察署 大谷田交番,35.7761331,139.8434775
窃盗,オートバイ盗,綾瀬,大谷田交番,131211,東京都,足立区,佐野２丁目,2022/9/22,12,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）,足立区佐野２丁目,35.7873405,139.8387855, 綾瀬警察署 大谷田交番,35.7761331,139.8434775
窃盗,オートバイ盗,綾瀬,大谷田交番,131211,東京都,足立区,佐野２丁目,2022/9/22,20,４階建て以上共同住宅,駐車（輪）場,キーなし,あり,自動二輪（50cc超）,足立区佐野２丁目,35.7873405,139.8387855, 綾瀬警察署 大谷田交番,35.7761331,139.8434775
窃盗,オートバイ盗,綾瀬,大谷田交番,131211,東京都,足立区,佐野２丁目,2022/11/29,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）,足立区佐野２丁目,35.7873405,139.8387855, 綾瀬警察署 大谷田交番,35.7761331,139.8434775
窃盗,オートバイ盗,綾瀬,弘道交番,131211,東京都,足立区,弘道２丁目,2022/9/28,18,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）,足立区弘道２丁目,35.7685918,139.8175263, 綾瀬警察署 弘道交番,35.770701,139.810537
窃盗,オートバイ盗,綾瀬,神明交番,131211,東京都,足立区,神明３丁目,2022/11/24,19,一戸建住宅,その他,キーなし,あり,自動二輪（50cc超）,足立区神明３丁目,35.7984624,139.8365807, 綾瀬警察署 神明交番,35.7917124,139.8316794
窃盗,オートバイ盗,綾瀬,神明交番,131211,東京都,足立区,神明南２丁目,2022/3/14,7,駐車（輪）場,駐車（輪）場,キーなし,なし,自動二輪（50cc超）,足立区神明南２丁目,35.789116,139.8322034, 綾瀬警察署 神明交番,35.7917124,139.8316794
窃盗,オートバイ盗,綾瀬,神明交番,131211,東京都,足立区,辰沼１丁目,2022/9/26,18,駐車（輪）場,駐車（輪）場,キーなし,なし,自動二輪（50cc超）,足立区辰沼１丁目,35.7858871,139.8348856, 綾瀬警察署 神明交番,35.7917124,139.8316794
窃盗,オートバイ盗,綾瀬,神明交番,131211,東京都,足立区,六木１丁目,2022/11/26,19,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）,足立区六木１丁目,35.7912221,139.8387694, 綾瀬警察署 神明交番,35.7917124,139.8316794
窃盗,オートバイ盗,綾瀬,神明交番,131211,東京都,足立区,六木３丁目,2022/3/4,8,４階建て以上共同住宅,駐車（輪）場,キーあり,なし,自動二輪（50cc超）,足立区六木３丁目,35.7965132,139.8421597, 綾瀬警察署 神明交番,35.7917124,139.8316794
窃盗,オートバイ盗,綾瀬,綾瀬六丁目交番,131211,東京都,足立区,東和５丁目,2022/6/1,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,あり,自動二輪（50cc超）,足立区東和５丁目,35.7754512,139.8381471, 綾瀬警察署 綾瀬六丁目交番,35.7688512,139.8259598
窃盗,オートバイ盗,綾瀬,綾瀬六丁目交番,131211,東京都,足立区,東綾瀬３丁目,2022/7/19,21,駐車（輪）場,駐車（輪）場,キーなし,なし,自動二輪（50cc超）,足立区東綾瀬３丁目,35.770237,139.8328364, 綾瀬警察署 綾瀬六丁目交番,35.7688512,139.8259598
窃盗,オートバイ盗,綾瀬,綾瀬六丁目交番,131211,東京都,足立区,東綾瀬３丁目,2022/8/1,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）,足立区東綾瀬３丁目,35.770237,139.8328364, 綾瀬警察署 綾瀬六丁目交番,35.7688512,139.8259598
窃盗,オートバイ盗,綾瀬,綾瀬六丁目交番,131211,東京都,足立区,谷中１丁目,2022/7/23,20,駐車（輪）場,駐車（輪）場,キーなし,なし,自動二輪（50cc超）,足立区谷中１丁目,35.7733621,139.8330831, 綾瀬警察署 綾瀬六丁目交番,35.7688512,139.8259598
窃盗,オートバイ盗,綾瀬,綾瀬六丁目交番,131211,東京都,足立区,谷中２丁目,2022/1/13,4,道路上,その他,キーあり,なし,原動機付自転車（50cc以下）,足立区谷中２丁目,35.7761649,139.8332441, 綾瀬警察署 綾瀬六丁目交番,35.7688512,139.8259598
窃盗,オートバイ盗,綾瀬,綾瀬六丁目交番,131211,東京都,足立区,谷中２丁目,2022/6/29,17,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）,足立区谷中２丁目,35.7761649,139.8332441, 綾瀬警察署 綾瀬六丁目交番,35.7688512,139.8259598
窃盗,オートバイ盗,綾瀬,綾瀬六丁目交番,131211,東京都,足立区,谷中２丁目,2022/7/5,8,４階建て以上共同住宅,駐車（輪）場,キーあり,あり,自動二輪（50cc超）,足立区谷中２丁目,35.7761649,139.8332441, 綾瀬警察署 綾瀬六丁目交番,35.7688512,139.8259598
