罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所,発生場所の詳細,施錠関係,現金被害の有無,name,latitude,longitude,police_office_name,police_office_latitude,police_office_longitude
窃盗,車上ねらい,代々木,初台二丁目交番,131130.0,東京都,渋谷区,元代々木町,2022/6/3,8,４階建て以上共同住宅,駐車（輪）場,施錠せず,なし,渋谷区元代々木町,35.6718115,139.6858165, 代々木警察署 初台二丁目交番,35.6742961,139.6875148
窃盗,車上ねらい,代々木,初台二丁目交番,131130.0,東京都,渋谷区,代々木５丁目,2022/6/6,1,４階建て以上共同住宅,駐車（輪）場,施錠した,あり,渋谷区代々木５丁目,35.673692,139.6901053, 代々木警察署 初台二丁目交番,35.6742961,139.6875148
窃盗,車上ねらい,代々木,初台二丁目交番,131130.0,東京都,渋谷区,代々木５丁目,2022/6/22,18,駐車（輪）場,駐車（輪）場,施錠せず,なし,渋谷区代々木５丁目,35.673692,139.6901053, 代々木警察署 初台二丁目交番,35.6742961,139.6875148
窃盗,車上ねらい,代々木,初台二丁目交番,131130.0,東京都,渋谷区,代々木５丁目,2022/12/10,2,４階建て以上共同住宅,駐車（輪）場,施錠した,なし,渋谷区代々木５丁目,35.673692,139.6901053, 代々木警察署 初台二丁目交番,35.6742961,139.6875148
窃盗,車上ねらい,代々木,初台駅前交番,131130.0,東京都,渋谷区,初台１丁目,2022/7/8,15,道路上,その他,施錠せず,なし,渋谷区初台１丁目,35.6798471,139.6866238, 代々木警察署 初台駅前交番,35.6812932,139.6861028
窃盗,車上ねらい,代々木,初台駅前交番,131130.0,東京都,渋谷区,代々木４丁目,2022/5/18,16,４階建て以上共同住宅,駐車（輪）場,施錠せず,あり,渋谷区代々木４丁目,35.6807099,139.6914116, 代々木警察署 初台駅前交番,35.6812932,139.6861028
窃盗,車上ねらい,代々木,幡ケ谷駅前交番,131130.0,東京都,渋谷区,幡ヶ谷２丁目,2022/4/4,22,４階建て以上共同住宅,駐車（輪）場,施錠せず,なし,渋谷区幡ヶ谷２丁目,35.6778666,139.6754497, 代々木警察署 幡ケ谷駅前交番,35.676374,139.674802
窃盗,車上ねらい,代々木,幡ケ谷駅前交番,131130.0,東京都,渋谷区,幡ヶ谷３丁目,2022/3/11,18,道路上,その他,施錠せず,あり,渋谷区幡ヶ谷３丁目,35.680431,139.6731564, 代々木警察署 幡ケ谷駅前交番,35.676374,139.674802
窃盗,車上ねらい,代々木,笹塚交番,131130.0,東京都,渋谷区,笹塚１丁目,2022/2/14,21,道路上,その他,施錠せず,あり,渋谷区笹塚１丁目,35.6735852,139.6684438, 代々木警察署 笹塚交番,35.6746433,139.6673055
窃盗,車上ねらい,代々木,笹塚交番,131130.0,東京都,渋谷区,笹塚１丁目,2022/6/19,12,道路上,その他,施錠せず,あり,渋谷区笹塚１丁目,35.6735852,139.6684438, 代々木警察署 笹塚交番,35.6746433,139.6673055
窃盗,車上ねらい,代々木,笹塚交番,131130.0,東京都,渋谷区,笹塚２丁目,2022/9/21,8,その他,駐車（輪）場,施錠せず,あり,渋谷区笹塚２丁目,35.6751474,139.6673173, 代々木警察署 笹塚交番,35.6746433,139.6673055
窃盗,車上ねらい,牛込,大曲交番,131041.0,東京都,新宿区,新小川町,2022/2/4,15,駐車（輪）場,駐車（輪）場,施錠した,あり,新宿区新小川町,35.7062925,139.7424138, 牛込警察署 大曲交番,35.7077092,139.7427326
窃盗,車上ねらい,牛込,柳町交番,131041.0,東京都,新宿区,弁天町,2022/6/9,12,一戸建住宅,駐車（輪）場,施錠せず,あり,新宿区弁天町,35.7031495,139.7268033, 牛込警察署 柳町交番,35.699505,139.7266737
窃盗,車上ねらい,牛込,河田町交番,131041.0,東京都,新宿区,若松町,2022/8/18,14,４階建て以上共同住宅,その他,施錠せず,なし,新宿区若松町,35.7001758,139.7176301, 牛込警察署 河田町交番,35.6987267,139.7173304
窃盗,車上ねらい,牛込,馬場下交番,131041.0,東京都,新宿区,早稲田町,2021/12/31,13,一戸建住宅,駐車（輪）場,施錠せず,あり,新宿区早稲田町,35.7060202,139.7227156, 牛込警察署 馬場下交番,35.706654,139.71849374507576
窃盗,車上ねらい,新宿,北新宿一丁目交番,131041.0,東京都,新宿区,北新宿２丁目,2022/1/31,19,４階建て以上共同住宅,その他,施錠せず,なし,新宿区北新宿２丁目,35.6985362,139.6898881, 新宿警察署 北新宿一丁目交番,35.6971287,139.6907732
窃盗,車上ねらい,新宿,大久保交番,131041.0,東京都,新宿区,大久保１丁目,2022/1/22,14,その他,駐車（輪）場,施錠せず,なし,新宿区大久保１丁目,35.6997092,139.7053014, 新宿警察署 大久保交番,,
窃盗,車上ねらい,新宿,大久保交番,131041.0,東京都,新宿区,大久保１丁目,2022/6/18,17,道路上,その他,施錠せず,あり,新宿区大久保１丁目,35.6997092,139.7053014, 新宿警察署 大久保交番,,
窃盗,車上ねらい,新宿,大久保交番,131041.0,東京都,新宿区,大久保１丁目,2022/9/25,12,その他,その他,施錠せず,あり,新宿区大久保１丁目,35.6997092,139.7053014, 新宿警察署 大久保交番,,
窃盗,車上ねらい,新宿,大久保交番,131041.0,東京都,新宿区,大久保２丁目,2022/6/4,20,その他,駐車（輪）場,施錠せず,なし,新宿区大久保２丁目,35.7026693,139.7061959, 新宿警察署 大久保交番,,
窃盗,車上ねらい,新宿,大久保交番,131041.0,東京都,新宿区,大久保２丁目,2022/8/5,22,４階建て以上共同住宅,駐車（輪）場,施錠せず,あり,新宿区大久保２丁目,35.7026693,139.7061959, 新宿警察署 大久保交番,,
窃盗,車上ねらい,新宿,大久保交番,131041.0,東京都,新宿区,大久保３丁目,2022/5/12,8,４階建て以上共同住宅,その他,施錠せず,あり,新宿区大久保３丁目,35.7067455,139.7057185, 新宿警察署 大久保交番,,
窃盗,車上ねらい,新宿,成子坂交番,131041.0,東京都,新宿区,西新宿６丁目,2022/8/1,16,その他,駐車（輪）場,施錠せず,なし,新宿区西新宿６丁目,35.6934303,139.6912801, 新宿警察署 成子坂交番,35.6945091,139.6919329
窃盗,車上ねらい,新宿,成子坂交番,131041.0,東京都,新宿区,西新宿７丁目,2022/11/19,15,道路上,その他,施錠せず,あり,新宿区西新宿７丁目,35.6955705,139.6977013, 新宿警察署 成子坂交番,35.6945091,139.6919329
窃盗,車上ねらい,新宿,成子坂交番,131041.0,東京都,新宿区,西新宿８丁目,2022/5/14,16,４階建て以上共同住宅,駐車（輪）場,施錠せず,なし,新宿区西新宿８丁目,35.6957829,139.6930571, 新宿警察署 成子坂交番,35.6945091,139.6919329
窃盗,車上ねらい,新宿,新宿六丁目交番,131041.0,東京都,新宿区,新宿６丁目,2022/1/27,9,駐車（輪）場,駐車（輪）場,施錠した,あり,新宿区新宿６丁目,35.6953385,139.7102138, 新宿警察署 新宿六丁目交番,,
窃盗,車上ねらい,新宿,新宿六丁目交番,131041.0,東京都,新宿区,新宿６丁目,2022/2/21,20,駐車（輪）場,駐車（輪）場,施錠した,あり,新宿区新宿６丁目,35.6953385,139.7102138, 新宿警察署 新宿六丁目交番,,
窃盗,車上ねらい,新宿,新宿六丁目交番,131041.0,東京都,新宿区,新宿６丁目,2022/10/27,17,４階建て以上共同住宅,その他,施錠せず,あり,新宿区新宿６丁目,35.6953385,139.7102138, 新宿警察署 新宿六丁目交番,,
窃盗,車上ねらい,新宿,新宿六丁目交番,131041.0,東京都,新宿区,新宿７丁目,2022/5/6,11,道路上,その他,施錠せず,あり,新宿区新宿７丁目,35.6995926,139.7112311, 新宿警察署 新宿六丁目交番,,
窃盗,車上ねらい,新宿,新宿六丁目交番,131041.0,東京都,新宿区,新宿７丁目,2022/6/25,15,道路上,その他,施錠せず,なし,新宿区新宿７丁目,35.6995926,139.7112311, 新宿警察署 新宿六丁目交番,,
窃盗,車上ねらい,新宿,新宿六丁目交番,131041.0,東京都,新宿区,新宿７丁目,2022/9/17,10,道路上,その他,施錠せず,あり,新宿区新宿７丁目,35.6995926,139.7112311, 新宿警察署 新宿六丁目交番,,
窃盗,車上ねらい,新宿,新宿駅東口交番,131041.0,東京都,新宿区,新宿３丁目,2017/4/18,12,道路上,その他,施錠せず,あり,新宿区新宿３丁目,35.691229,139.7038262, 新宿警察署 新宿駅東口交番,35.6917673,139.7011426
窃盗,車上ねらい,新宿,新宿駅東口交番,131041.0,東京都,新宿区,新宿３丁目,2022/7/22,13,道路上,その他,施錠せず,あり,新宿区新宿３丁目,35.691229,139.7038262, 新宿警察署 新宿駅東口交番,35.6917673,139.7011426
窃盗,車上ねらい,新宿,新宿駅東口交番,131041.0,東京都,新宿区,新宿７丁目,2022/11/16,21,駐車（輪）場,駐車（輪）場,施錠せず,なし,新宿区新宿７丁目,35.6995926,139.7112311, 新宿警察署 新宿駅東口交番,35.6917673,139.7011426
窃盗,車上ねらい,新宿,新宿駅西口交番,131041.0,東京都,新宿区,西新宿１丁目,2022/4/5,18,道路上,その他,施錠せず,なし,新宿区西新宿１丁目,35.6903697,139.697924, 新宿警察署 新宿駅西口交番,35.690523,139.699392
窃盗,車上ねらい,新宿,歌舞伎町交番,131041.0,東京都,新宿区,歌舞伎町１丁目,2022/6/24,16,道路上,その他,施錠せず,なし,新宿区歌舞伎町１丁目,35.6953799,139.7017233, 新宿警察署 歌舞伎町交番,35.696151,139.701632
窃盗,車上ねらい,新宿,歌舞伎町交番,131041.0,東京都,新宿区,歌舞伎町２丁目,2022/4/22,23,駐車（輪）場,駐車（輪）場,施錠せず,あり,新宿区歌舞伎町２丁目,35.696554,139.7043747, 新宿警察署 歌舞伎町交番,35.696151,139.701632
窃盗,車上ねらい,新宿,歌舞伎町交番,131041.0,東京都,新宿区,歌舞伎町２丁目,2022/4/25,10,道路上,その他,施錠せず,あり,新宿区歌舞伎町２丁目,35.696554,139.7043747, 新宿警察署 歌舞伎町交番,35.696151,139.701632
窃盗,車上ねらい,新宿,歌舞伎町交番,131041.0,東京都,新宿区,歌舞伎町２丁目,2022/7/2,20,駐車（輪）場,駐車（輪）場,施錠した,なし,新宿区歌舞伎町２丁目,35.696554,139.7043747, 新宿警察署 歌舞伎町交番,35.696151,139.701632
窃盗,車上ねらい,新宿,歌舞伎町交番,131041.0,東京都,新宿区,歌舞伎町２丁目,2022/10/1,13,４階建て以上共同住宅,駐車（輪）場,施錠した,なし,新宿区歌舞伎町２丁目,35.696554,139.7043747, 新宿警察署 歌舞伎町交番,35.696151,139.701632
窃盗,車上ねらい,新宿,歌舞伎町交番,131041.0,東京都,新宿区,歌舞伎町２丁目,2022/10/1,21,駐車（輪）場,駐車（輪）場,施錠した,なし,新宿区歌舞伎町２丁目,35.696554,139.7043747, 新宿警察署 歌舞伎町交番,35.696151,139.701632
窃盗,車上ねらい,新宿,淀橋市場前交番,131041.0,東京都,新宿区,百人町３丁目,2022/5/12,8,道路上,その他,施錠せず,なし,新宿区百人町３丁目,35.7059723,139.6983558, 新宿警察署 淀橋市場前交番,35.7064252,139.6945035
窃盗,車上ねらい,新宿,熊野神社前交番,131041.0,東京都,新宿区,西新宿６丁目,2021/12/30,18,道路上,その他,施錠せず,なし,新宿区西新宿６丁目,35.6934303,139.6912801, 新宿警察署 熊野神社前交番,35.690951,139.6875688
窃盗,車上ねらい,新宿,熊野神社前交番,131041.0,東京都,新宿区,西新宿６丁目,2022/10/29,13,４階建て以上共同住宅,駐車（輪）場,施錠せず,あり,新宿区西新宿６丁目,35.6934303,139.6912801, 新宿警察署 熊野神社前交番,35.690951,139.6875688
窃盗,車上ねらい,新宿,百人町交番,131041.0,東京都,新宿区,百人町２丁目,2022/1/10,23,道路上,その他,施錠せず,あり,新宿区百人町２丁目,35.703008,139.6992999, 新宿警察署 百人町交番,35.7014352,139.6994381
窃盗,車上ねらい,新宿,百人町交番,131041.0,東京都,新宿区,百人町２丁目,2022/2/21,10,駐車（輪）場,駐車（輪）場,施錠した,なし,新宿区百人町２丁目,35.703008,139.6992999, 新宿警察署 百人町交番,35.7014352,139.6994381
窃盗,車上ねらい,新宿,百人町交番,131041.0,東京都,新宿区,百人町２丁目,2022/6/13,8,駐車（輪）場,駐車（輪）場,施錠せず,なし,新宿区百人町２丁目,35.703008,139.6992999, 新宿警察署 百人町交番,35.7014352,139.6994381
窃盗,車上ねらい,新宿,百人町交番,131041.0,東京都,新宿区,百人町２丁目,2022/7/4,18,駐車（輪）場,駐車（輪）場,施錠せず,なし,新宿区百人町２丁目,35.703008,139.6992999, 新宿警察署 百人町交番,35.7014352,139.6994381
窃盗,車上ねらい,新宿,百人町交番,131041.0,東京都,新宿区,百人町２丁目,2022/7/26,14,道路上,その他,施錠せず,あり,新宿区百人町２丁目,35.703008,139.6992999, 新宿警察署 百人町交番,35.7014352,139.6994381
窃盗,車上ねらい,新宿,百人町交番,131041.0,東京都,新宿区,百人町２丁目,2022/11/7,11,駐車（輪）場,駐車（輪）場,施錠せず,なし,新宿区百人町２丁目,35.703008,139.6992999, 新宿警察署 百人町交番,35.7014352,139.6994381
窃盗,車上ねらい,戸塚,下落合駅前交番,131041.0,東京都,新宿区,上落合１丁目,2022/12/7,16,道路上,その他,施錠せず,あり,新宿区上落合１丁目,35.7134491,139.6928358, 戸塚警察署 下落合駅前交番,35.7169651,139.6944559
窃盗,車上ねらい,戸塚,下落合駅前交番,131041.0,東京都,新宿区,下落合１丁目,2022/7/29,11,その他,その他,施錠せず,なし,新宿区下落合１丁目,35.7157706,139.7000697, 戸塚警察署 下落合駅前交番,35.7169651,139.6944559
窃盗,車上ねらい,戸塚,下落合駅前交番,131041.0,東京都,新宿区,中井２丁目,2022/8/25,13,道路上,その他,施錠せず,あり,新宿区中井２丁目,35.716425,139.6840999, 戸塚警察署 下落合駅前交番,35.7169651,139.6944559
窃盗,車上ねらい,戸塚,中落合交番,131041.0,東京都,新宿区,中落合４丁目,2022/10/23,12,道路上,その他,施錠せず,なし,新宿区中落合４丁目,35.7189217,139.6839845, 戸塚警察署 中落合交番,35.720481,139.6852334
窃盗,車上ねらい,戸塚,戸塚一丁目交番,131041.0,東京都,新宿区,西早稲田２丁目,2022/5/27,20,道路上,その他,施錠せず,あり,新宿区西早稲田２丁目,35.7088897,139.7136256, 戸塚警察署 戸塚一丁目交番,35.7120225,139.7189277
窃盗,車上ねらい,戸塚,西落合交番,131041.0,東京都,新宿区,西落合１丁目,2022/10/2,9,一戸建住宅,駐車（輪）場,施錠せず,なし,新宿区西落合１丁目,35.7211538,139.6815196, 戸塚警察署 西落合交番,35.7230635,139.6795051
窃盗,車上ねらい,戸塚,西落合交番,131041.0,東京都,新宿区,西落合２丁目,2022/11/25,12,道路上,その他,施錠せず,なし,新宿区西落合２丁目,35.720838,139.6769303, 戸塚警察署 西落合交番,35.7230635,139.6795051
窃盗,車上ねらい,戸塚,高田馬場駅前交番,131041.0,東京都,新宿区,高田馬場１丁目,2022/5/31,14,道路上,その他,施錠せず,なし,新宿区高田馬場１丁目,35.7109696,139.7069778, 戸塚警察署 高田馬場駅前交番,35.7129424,139.7042877
窃盗,車上ねらい,戸塚,高田馬場駅前交番,131041.0,東京都,新宿区,高田馬場３丁目,2022/1/12,22,道路上,その他,施錠せず,あり,新宿区高田馬場３丁目,35.713485,139.6976075, 戸塚警察署 高田馬場駅前交番,35.7129424,139.7042877
窃盗,車上ねらい,戸塚,高田馬場駅前交番,131041.0,東京都,新宿区,高田馬場３丁目,2022/5/26,21,その他の住宅（３階建て以下共同住宅等）,その他,施錠せず,あり,新宿区高田馬場３丁目,35.713485,139.6976075, 戸塚警察署 高田馬場駅前交番,35.7129424,139.7042877
窃盗,車上ねらい,戸塚,高田馬場駅前交番,131041.0,東京都,新宿区,高田馬場３丁目,2022/10/30,22,４階建て以上共同住宅,その他,施錠せず,あり,新宿区高田馬場３丁目,35.713485,139.6976075, 戸塚警察署 高田馬場駅前交番,35.7129424,139.7042877
窃盗,車上ねらい,戸塚,高田馬場駅前交番,131041.0,東京都,新宿区,高田馬場４丁目,2022/6/5,19,４階建て以上共同住宅,駐車（輪）場,施錠せず,あり,新宿区高田馬場４丁目,35.7107681,139.6998391, 戸塚警察署 高田馬場駅前交番,35.7129424,139.7042877
窃盗,車上ねらい,四谷,大京町交番,131041.0,東京都,新宿区,大京町,2022/10/11,8,その他,その他,施錠せず,あり,新宿区大京町,35.6838591,139.7171366, 四谷警察署 大京町交番,35.6831578,139.7157749
窃盗,車上ねらい,四谷,御苑大通交番,131041.0,東京都,新宿区,新宿１丁目,2022/11/26,13,道路上,その他,施錠せず,なし,新宿区新宿１丁目,35.6895408,139.7130248, 四谷警察署 御苑大通交番,35.6918454,139.7072899
窃盗,車上ねらい,四谷,御苑大通交番,131041.0,東京都,新宿区,新宿５丁目,2022/11/25,15,道路上,その他,施錠せず,あり,新宿区新宿５丁目,35.6931613,139.7081096, 四谷警察署 御苑大通交番,35.6918454,139.7072899
